UTC,HARD_C,MEAN_H_E
2024-10-03 18:45:42,192,56.009583130015336
2024-10-03 18:45:45,200,76.07631550617597
2024-10-03 18:45:47,333,49.125480489894294
2024-10-03 18:45:51,107,43.55700939345973
2024-10-03 18:45:56,82,64.2803618183301
2024-10-03 18:45:57,321,70.70473809851494
2024-10-03 18:46:03,389,56.63866785456556
2024-10-03 18:46:09,395,63.79359422358046
2024-10-03 18:46:15,327,51.8456247142438
2024-10-03 18:46:17,103,75.8002414963892
2024-10-03 18:46:23,350,57.57697459363366
2024-10-03 18:46:31,402,58.85194194287536
2024-10-03 18:46:36,164,58.20899508211349
2024-10-03 18:46:37,261,50.58698458467172
2024-10-03 18:46:44,412,61.130340437926705
2024-10-03 18:46:51,368,64.48883475903637
2024-10-03 18:46:52,19,49.13597928019602
2024-10-03 18:46:59,385,59.88769611820724
2024-10-03 18:47:07,315,52.71271323583394
2024-10-03 18:47:08,79,60.01007023677838
2024-10-03 18:47:15,27,81.11953819813381
2024-10-03 18:47:17,285,64.70369533918395
2024-10-03 18:47:24,382,59.83084163704446
2024-10-03 18:47:30,47,45.06808106288909
2024-10-03 18:47:31,393,54.58943584996815
2024-10-03 18:47:37,51,59.964773785853936
2024-10-03 18:47:38,366,59.63710810807505
2024-10-03 18:47:44,206,61.06278953406853
2024-10-03 18:47:45,186,55.86927690568423
2024-10-03 18:47:51,400,56.21565210875067
2024-10-03 18:47:57,302,58.141448056792576
2024-10-03 18:47:58,89,58.987249324867214
2024-10-03 18:48:05,321,63.0435481605078
2024-10-03 18:48:07,70,62.93674909148914
2024-10-03 18:48:13,94,48.65936235998548
2024-10-03 18:48:14,351,56.59990112222643
2024-10-03 18:48:20,244,68.04302379784895
2024-10-03 18:48:21,149,63.750821324222215
2024-10-03 18:48:28,340,66.09629849041312
2024-10-03 18:48:36,382,58.94822989045356
2024-10-03 18:48:44,305,68.81412830059645
2024-10-03 18:48:46,84,60.40103577929951
2024-10-03 18:48:52,410,52.338959143316565
2024-10-03 18:48:59,434,56.3983648585043
2024-10-03 18:49:06,211,56.856098404521724
2024-10-03 18:49:08,226,54.21939899189159
2024-10-03 18:49:13,280,49.0560725528714
2024-10-03 18:49:15,118,63.89316734251542
2024-10-03 18:49:21,343,62.09093644973286
2024-10-03 18:49:28,404,55.34170641238928
2024-10-03 18:49:35,274,46.02253979699929
2024-10-03 18:49:36,194,60.16239356952005
2024-10-03 18:49:43,178,58.135198025699204
2024-10-03 18:49:44,223,66.05385834380986
2024-10-03 18:49:50,441,55.27923679892304
2024-10-03 18:49:57,416,59.77563398519232
2024-10-03 18:50:06,428,58.13856174048998
2024-10-03 18:50:13,409,64.62604354146852
2024-10-03 18:50:20,54,47.39245607589069
2024-10-03 18:50:21,356,60.811251437615326
2024-10-03 18:50:27,444,57.799580451648005
2024-10-03 18:50:36,339,68.27628523838702
2024-10-03 18:50:43,402,57.629602607166
2024-10-03 18:50:50,69,61.541144504221705
2024-10-03 18:50:51,319,56.17046779340515
2024-10-03 18:50:56,298,52.23743635556046
2024-10-03 18:50:58,125,60.85285785948294
2024-10-03 18:51:04,406,60.7167355452996
2024-10-03 18:51:11,19,94.72531538086322
2024-10-03 18:51:12,409,55.12736061668931
2024-10-03 18:51:18,66,53.56587317574446
2024-10-03 18:51:20,405,54.63637225281456
2024-10-03 18:51:27,424,59.85014284691666
2024-10-03 18:51:35,435,63.03678356762438
2024-10-03 18:51:41,254,61.325111368759174
2024-10-03 18:51:43,126,67.31658187878378
2024-10-03 18:51:47,221,53.268029936421314
2024-10-03 18:51:49,220,60.77037246265524
2024-10-03 18:51:56,360,66.0493489830247
2024-10-03 18:52:02,424,55.27135152173885
2024-10-03 18:52:03,48,62.1072847639995
2024-10-03 18:52:10,252,63.482463166342
2024-10-03 18:52:11,130,62.65878998258316
2024-10-03 18:52:18,283,65.97821363134392
2024-10-03 18:52:19,70,61.43899248603519
2024-10-03 18:52:25,133,54.9786203975795
2024-10-03 18:52:27,313,49.21783856450893
2024-10-03 18:52:29,358,41.49807978611987
2024-10-03 18:52:33,116,57.44650225845805
2024-10-03 18:52:37,358,67.3792025469868
2024-10-03 18:52:38,50,58.2288777983133
2024-10-03 18:52:45,350,58.64243517314911
2024-10-03 18:52:46,65,68.37448731926669
2024-10-03 18:52:53,148,49.03264724123842
2024-10-03 18:52:54,243,60.11634860346504
2024-10-03 18:53:01,446,57.65096473329911
2024-10-03 18:53:07,428,51.7379879693698
2024-10-03 18:53:13,433,54.18690342091675
2024-10-03 18:53:20,408,55.921764560919165
2024-10-03 18:53:26,61,46.570169183321454
2024-10-03 18:53:27,336,61.83353483991846
2024-10-03 18:53:33,195,61.01158857934764
2024-10-03 18:53:34,249,55.273527527956794
2024-10-03 18:53:40,44,67.67368687569731
2024-10-03 18:53:41,391,58.10814950228839
2024-10-03 18:53:47,164,60.1818146117127
2024-10-03 18:53:48,270,55.395141625597766
2024-10-03 18:53:55,288,64.59716107989675
2024-10-03 18:53:56,44,65.59620592963891
2024-10-03 18:54:03,60,53.717605798029275
2024-10-03 18:54:04,373,59.242436605249445
2024-10-03 18:54:10,215,68.36716818265504
2024-10-03 18:54:11,222,56.29534297088064
2024-10-03 18:54:18,202,52.32018988936349
2024-10-03 18:54:19,194,60.36752667806385
2024-10-03 18:54:26,438,59.21085532534395
2024-10-03 18:54:33,381,60.57848948843027
2024-10-03 18:54:34,49,66.18737733838564
2024-10-03 18:54:41,371,64.85380797902131
2024-10-03 18:54:49,411,58.28288404158313
2024-10-03 18:54:50,14,67.63832160731526
2024-10-03 18:54:56,355,48.62405100714423
2024-10-03 18:54:57,131,50.64344335818863
2024-10-03 18:55:03,441,51.66073720394231
2024-10-03 18:55:11,457,54.52245136793623
2024-10-03 18:55:17,132,66.36217641787209
2024-10-03 18:55:18,299,58.77295986873142
2024-10-03 18:55:24,150,70.53203156877944
2024-10-03 18:55:26,253,56.282870575215114
2024-10-03 18:55:33,380,61.14701229171182
2024-10-03 18:55:39,250,47.38358006617979
2024-10-03 18:55:40,188,56.97468571170355
2024-10-03 18:55:47,329,66.19828268403924
2024-10-03 18:55:54,311,61.834791934330944
2024-10-03 18:55:56,67,82.55056806185
2024-10-03 18:56:03,415,50.996104951284
2024-10-03 18:56:08,384,53.19777520498485
2024-10-03 18:56:09,39,61.64985625452744
2024-10-03 18:56:15,348,69.76621994383406
2024-10-03 18:56:24,365,68.19219525946667
2024-10-03 18:56:32,272,57.573314301105675
2024-10-03 18:56:34,171,56.63393904708909
2024-10-03 18:56:36,258,42.56565005158126
2024-10-03 18:56:39,247,46.124209316506004
2024-10-03 18:56:44,417,56.42482134782086
2024-10-03 18:56:45,23,62.045088435545225
2024-10-03 18:56:51,431,55.83133169489718
2024-10-03 18:56:57,392,61.16421257750202
2024-10-03 18:57:05,293,58.046754927129584
2024-10-03 18:57:06,140,52.4443794067935
2024-10-03 18:57:11,103,54.80541693354818
2024-10-03 18:57:13,357,52.43287168107967
2024-10-03 18:57:20,300,60.22248788681479
2024-10-03 18:57:23,127,62.77760470963169
2024-10-03 18:57:24,365,44.480063033277304
2024-10-03 18:57:28,128,40.01223529278222
2024-10-03 18:57:32,393,60.49363130884465
2024-10-03 18:57:39,279,60.81167220781199
2024-10-03 18:57:40,173,51.59545495943655
2024-10-03 18:57:46,430,62.8706813179819
2024-10-03 18:57:54,61,53.82993506960508
2024-10-03 18:57:56,370,70.80085319212935
2024-10-03 18:58:01,428,50.37920963208243
2024-10-03 18:58:02,50,39.421905021937775
2024-10-03 18:58:07,145,55.058572670904546
2024-10-03 18:58:08,309,57.12671061506633
2024-10-03 18:58:13,291,53.68340397436511
2024-10-03 18:58:14,146,55.25826990555255
2024-10-03 18:58:22,416,61.87677910082162
2024-10-03 18:58:29,348,61.10529975686212
2024-10-03 18:58:30,70,50.02743637041369
2024-10-03 18:58:34,157,60.07821980133346
2024-10-03 18:58:37,294,50.91664159346804
2024-10-03 18:58:43,438,58.92902280581488
2024-10-03 18:58:50,407,62.448306097913566
2024-10-03 18:58:58,412,61.60581757638462
2024-10-03 18:59:04,285,58.9734593838742
2024-10-03 18:59:05,120,57.19507533276818
2024-10-03 18:59:13,345,60.747733486938586
2024-10-03 18:59:20,22,38.595014730638525
2024-10-03 18:59:21,459,56.27425690434134
2024-10-03 18:59:26,438,49.84600627714698
2024-10-03 18:59:31,76,52.52530894097033
2024-10-03 18:59:33,353,51.60275633479262
2024-10-03 18:59:39,421,62.57375563582316
2024-10-03 18:59:47,420,65.06096700578662
2024-10-03 18:59:55,432,58.98261529576202
2024-10-03 19:00:03,109,59.09588271135483
2024-10-03 19:00:05,309,56.28431417578603
2024-10-03 19:00:09,276,56.47332917742414
2024-10-03 19:00:11,181,43.98134853504201
2024-10-03 19:00:16,436,53.92070089603284
2024-10-03 19:00:17,12,63.67763333709157
2024-10-03 19:00:23,410,65.05515415817571
2024-10-03 19:00:32,435,59.70255317813007
2024-10-03 19:00:39,375,60.37666985107892
2024-10-03 19:00:48,430,56.74589623780097
2024-10-03 19:00:55,395,62.51759612831508
2024-10-03 19:01:04,435,62.61638962656213
2024-10-03 19:01:09,19,60.27206207945223
2024-10-03 19:01:12,420,55.13717685138245
2024-10-03 19:01:17,348,62.56210320756052
2024-10-03 19:01:25,345,70.49282420208155
2024-10-03 19:01:28,14,85.62589923929742
2024-10-03 19:01:31,20,52.59496913869498
2024-10-03 19:01:33,441,50.36578735514473
2024-10-03 19:01:40,340,69.56990762244337
2024-10-03 19:01:48,294,69.31987190685018
2024-10-03 19:01:50,97,50.966403324632175
2024-10-03 19:01:55,353,55.25076683914215
2024-10-03 19:01:56,63,54.8647706768959
2024-10-03 19:02:01,124,43.922294475604765
2024-10-03 19:02:02,333,60.38896074599038
2024-10-03 19:02:08,265,53.17541442640138
2024-10-03 19:02:09,165,65.70221573937846
2024-10-03 19:02:15,173,52.05985006671325
2024-10-03 19:02:16,241,59.22955580015734
2024-10-03 19:02:21,49,57.337881354649674
2024-10-03 19:02:22,342,59.351677293208326
2024-10-03 19:02:29,305,64.65570810219971
2024-10-03 19:02:30,60,67.23491729960182
2024-10-03 19:02:38,306,56.889497767447835
2024-10-03 19:02:40,113,50.718741610850685
2024-10-03 19:02:41,41,36.52900039793494
2024-10-03 19:02:44,402,39.31714170727774
2024-10-03 19:02:49,84,56.6509999780367
2024-10-03 19:02:50,327,56.146262559538485
2024-10-03 19:02:55,44,38.69407213989034
2024-10-03 19:02:56,382,56.14899936143644
2024-10-03 19:03:03,402,57.50945622414212
2024-10-03 19:03:10,423,59.12371757953944
2024-10-03 19:03:17,340,58.828399755776914
2024-10-03 19:03:18,59,67.54237297094754
2024-10-03 19:03:24,450,52.490972236546085
2024-10-03 19:03:29,172,53.64492254983122
2024-10-03 19:03:31,268,50.929276872891364
2024-10-03 19:03:36,404,59.97061206425094
2024-10-03 19:03:44,409,61.522876331083914
2024-10-03 19:03:52,327,59.04713616945438
2024-10-03 19:03:53,82,55.77204061117454
2024-10-03 19:04:01,395,53.309673117244124
2024-10-03 19:04:02,63,73.43858121582686
2024-10-03 19:04:07,395,57.371428190867675
2024-10-03 19:04:08,25,37.70673542350625
2024-10-03 19:04:14,268,62.204497292809364
2024-10-03 19:04:15,118,69.97441388244235
2024-10-03 19:04:23,402,57.91023220453902
2024-10-03 19:04:25,32,56.94714004462475
2024-10-03 19:04:27,116,56.38978793335546
2024-10-03 19:04:30,309,46.53157082621477
2024-10-03 19:04:36,238,57.28749361533979
2024-10-03 19:04:37,207,54.85751773664747
2024-10-03 19:04:42,438,47.469445693338365
2024-10-03 19:04:43,32,64.01140848137689
2024-10-03 19:04:49,164,62.735421982587425
2024-10-03 19:04:50,266,47.887485379342586
2024-10-03 19:04:54,148,50.01526081174844
2024-10-03 19:04:55,317,44.30211209632641
2024-10-03 19:05:01,228,59.245158859837915
2024-10-03 19:05:03,199,65.37394599896695
2024-10-03 19:05:08,179,60.271170358204735
2024-10-03 19:05:09,224,50.70281086651057
2024-10-03 19:05:16,356,69.44752622883904
2024-10-03 19:05:24,418,62.44276146035777
2024-10-03 19:05:32,422,52.29318515308897
2024-10-03 19:05:39,248,57.662624665113704
2024-10-03 19:05:40,195,51.13930185930879
2024-10-03 19:05:47,340,66.4602144757755
2024-10-03 19:05:54,392,60.86981457187384
2024-10-03 19:06:03,201,62.512243196008214
2024-10-03 19:06:04,155,72.64596569675871
2024-10-03 19:06:09,203,53.692707345135624
2024-10-03 19:06:11,207,59.74915798154273
2024-10-03 19:06:15,100,49.791501127597996
2024-10-03 19:06:16,338,56.249154050971505
2024-10-03 19:06:22,312,62.477805393914785
2024-10-03 19:06:23,113,47.670630654780574
2024-10-03 19:06:29,419,53.284976947165106
2024-10-03 19:06:30,26,59.23838122451761
2024-10-03 19:06:36,265,54.806039249479504
2024-10-03 19:06:37,130,62.288954861774194
2024-10-03 19:06:44,130,74.29034882795564
2024-10-03 19:06:45,239,64.72845730631428
2024-10-03 19:06:52,105,61.817010953081606
2024-10-03 19:06:54,305,57.94077158342305
2024-10-03 19:06:58,5,99.31044601288434
2024-10-03 19:07:00,460,52.665786465272504
2024-10-03 19:07:06,393,64.33431938749335
2024-10-03 19:07:14,332,62.11278949156163
2024-10-03 19:07:15,41,61.170997551497095
2024-10-03 19:07:22,397,56.767209832236844
2024-10-03 19:07:30,356,65.4728632530419
2024-10-03 19:07:37,237,61.082330505833845
2024-10-03 19:07:39,151,65.34279494639806
2024-10-03 19:07:46,243,60.14331085585932
2024-10-03 19:07:47,209,56.987263470328124
2024-10-03 19:07:52,29,68.1178981979102
2024-10-03 19:07:54,401,51.57286779596731
2024-10-03 19:08:00,89,58.606032419102874
2024-10-03 19:08:02,330,58.36858079735991
2024-10-03 19:08:07,216,56.801847646548275
2024-10-03 19:08:09,242,50.77093559293513
2024-10-03 19:08:15,356,62.31978643938923
2024-10-03 19:08:23,59,62.38364013836269
2024-10-03 19:08:26,326,64.05828322463283
2024-10-03 19:08:28,409,50.014962022125125
2024-10-03 19:08:31,48,58.174226432565405
2024-10-03 19:08:36,67,60.90055156951837
2024-10-03 19:08:38,311,61.48513575272464
2024-10-03 19:08:44,301,58.18942694853379
2024-10-03 19:08:45,152,46.62841409861229
2024-10-03 19:08:51,72,62.30412668351591
2024-10-03 19:08:54,375,56.239849893067536
2024-10-03 19:08:56,252,38.46158979332601
2024-10-03 19:08:58,244,43.11251925652352
2024-10-03 19:09:03,103,52.639018812186855
2024-10-03 19:09:04,310,60.43151391933562
2024-10-03 19:09:12,12,66.79516871568111
2024-10-03 19:09:13,404,57.335012794539374
2024-10-03 19:09:18,364,63.44644060573848
2024-10-03 19:09:19,12,91.30049067861044
2024-10-03 19:09:27,439,56.41049573551386
2024-10-03 19:09:34,417,66.99788149188859
2024-10-03 19:09:42,229,69.06766532013276
2024-10-03 19:09:44,151,49.4154870941893
2024-10-03 19:09:51,256,57.476749849041106
2024-10-03 19:09:52,162,57.49691059999928
2024-10-03 19:09:58,350,56.2880009368774
2024-10-03 19:09:59,63,55.74714895322794
2024-10-03 19:10:06,382,66.44120536278683
2024-10-03 19:10:13,63,63.89839525398241
2024-10-03 19:10:14,330,64.0104527244094
2024-10-03 19:10:20,391,54.38367485624744
2024-10-03 19:10:22,55,77.40691525230098
2024-10-03 19:10:28,412,60.0724250336326
2024-10-03 19:10:36,375,60.49809695357573
2024-10-03 19:10:37,17,76.50843811699733
2024-10-03 19:10:44,254,60.675483760562294
2024-10-03 19:10:45,176,45.747616869384295
2024-10-03 19:10:52,388,59.37473816193057
2024-10-03 19:10:59,375,59.72414311373698
2024-10-03 19:11:07,96,55.54151331830482
2024-10-03 19:11:08,280,61.097422577553466
2024-10-03 19:11:12,174,54.26846828562448
2024-10-03 19:11:13,259,50.50462315347724
2024-10-03 19:11:19,378,63.40532459715903
2024-10-03 19:11:28,158,68.98261623833196
2024-10-03 19:11:29,212,67.1110053560794
2024-10-03 19:11:34,165,64.21730738352068
2024-10-03 19:11:35,235,50.41716223996239
2024-10-03 19:11:43,429,62.649969776799324
2024-10-03 19:11:50,109,64.29184139001741
2024-10-03 19:11:52,332,58.50670702938015
2024-10-03 19:11:58,413,54.152716638088535
2024-10-03 19:12:03,181,51.4903993106938
2024-10-03 19:12:05,294,43.60417927370878
2024-10-03 19:12:10,362,64.93117160501406
2024-10-03 19:12:11,9,68.54740217245765
2024-10-03 19:12:18,404,59.45494126724032
2024-10-03 19:12:25,396,59.30465572716863
2024-10-03 19:12:34,312,56.62143779292818
2024-10-03 19:12:35,113,56.747752392879114
2024-10-03 19:12:41,453,55.90339475322084
2024-10-03 19:12:47,277,60.97649711820178
2024-10-03 19:12:49,170,53.224802798759896
2024-10-03 19:12:51,423,50.13821996137249
2024-10-03 19:12:54,51,55.66746988564919
2024-10-03 19:13:00,67,75.46490963398259
2024-10-03 19:13:03,331,60.22706866123521
2024-10-03 19:13:06,15,56.88482208077367
2024-10-03 19:13:07,501,43.92722304896191
2024-10-03 19:13:11,347,49.35251233627485
2024-10-03 19:13:13,64,63.28090312975542
2024-10-03 19:13:18,316,58.691879619301666
2024-10-03 19:13:19,104,60.223342877710856
2024-10-03 19:13:25,385,55.54190018005926
2024-10-03 19:13:32,394,63.68209565012041
2024-10-03 19:13:39,259,63.21522369992439
2024-10-03 19:13:40,128,56.60714129219819
2024-10-03 19:13:47,388,63.79802318671805
2024-10-03 19:13:54,402,59.08714613137266
2024-10-03 19:14:02,379,62.29373654841277
2024-10-03 19:14:10,240,60.276603214768315
2024-10-03 19:14:11,107,79.59825904055454
2024-10-03 19:14:18,418,54.31836774608021
2024-10-03 19:14:26,9,69.3608903804206
2024-10-03 19:14:30,353,59.198513141310244
2024-10-03 19:14:31,174,42.164416953239744
2024-10-03 19:14:35,275,42.70211260726299
2024-10-03 19:14:38,400,61.021984323465524
2024-10-03 19:14:46,112,50.82686468094214
2024-10-03 19:14:48,295,57.65409242156022
2024-10-03 19:14:54,96,56.55372218416128
2024-10-03 19:14:55,345,50.920507857456954
2024-10-03 19:14:57,111,69.61242402598168
2024-10-03 19:14:59,322,47.562154306182784
2024-10-03 19:15:05,348,74.55536300756074
2024-10-03 19:15:13,371,66.41445375515305
2024-10-03 19:15:21,272,61.91663046656599
2024-10-03 19:15:22,100,71.54646323055265
2024-10-03 19:15:29,94,64.68711541233569
2024-10-03 19:15:30,295,56.22303583385976
2024-10-03 19:15:36,417,57.82221778116563
2024-10-03 19:15:44,206,64.97249725379024
2024-10-03 19:15:45,175,69.39810519154204
2024-10-03 19:15:52,438,55.61788008871144
2024-10-03 19:15:59,18,62.30516702485964
2024-10-03 19:16:00,366,64.4509102829251
2024-10-03 19:16:05,46,58.899920907632584
2024-10-03 19:16:06,366,57.419298766173455
2024-10-03 19:16:14,401,63.09289002207879
2024-10-03 19:16:21,79,53.941028468226584
2024-10-03 19:16:22,333,57.83004518093769
2024-10-03 19:16:30,417,60.39035553565483
2024-10-03 19:16:36,457,50.241488044790465
2024-10-03 19:16:41,72,71.84737879076471
2024-10-03 19:16:42,370,53.459455448314365
2024-10-03 19:16:48,264,63.5787384884995
2024-10-03 19:16:50,132,54.57108450185969
2024-10-03 19:16:54,32,36.3392163399972
2024-10-03 19:16:55,432,49.240098075641214
2024-10-03 19:16:59,129,44.75148077408296
2024-10-03 19:17:01,328,50.4937632657581
2024-10-03 19:17:08,372,60.89201359948718
2024-10-03 19:17:15,407,59.23974026889538
2024-10-03 19:17:21,100,67.51734065551585
2024-10-03 19:17:22,315,57.31472441388693
2024-10-03 19:17:28,214,63.52172219130561
2024-10-03 19:17:29,148,62.25051081677864
2024-10-03 19:17:35,445,54.241333232103074
2024-10-03 19:17:43,351,62.24816564994044
2024-10-03 19:17:44,16,51.59149473383423
2024-10-03 19:17:49,32,43.28323490800858
2024-10-03 19:17:51,407,51.22264750908733
2024-10-03 19:17:57,117,60.155465491075155
2024-10-03 19:17:58,279,62.16450671298696
2024-10-03 19:18:01,296,51.21485737956561
2024-10-03 19:18:03,149,51.37492914885579
2024-10-03 19:18:08,300,57.81255565789157
2024-10-03 19:18:09,66,66.77170620393235
2024-10-03 19:18:17,367,63.34658290854146
2024-10-03 19:18:21,103,58.265696329653046
2024-10-03 19:18:23,266,54.996509931779805
2024-10-03 19:18:30,294,54.912253061256514
2024-10-03 19:18:31,110,66.34006055947532
2024-10-03 19:18:36,149,52.71899061998938
2024-10-03 19:18:37,273,50.424525649445556
2024-10-03 19:18:43,337,59.70607204812907
2024-10-03 19:18:49,380,57.60067764617527
2024-10-03 19:18:55,384,56.196186647686346
2024-10-03 19:19:01,418,52.40266290503355
2024-10-03 19:19:06,390,48.69674970202722
2024-10-03 19:19:10,381,48.33083530732117
2024-10-03 19:19:11,65,64.30671835358473
2024-10-03 19:19:16,309,52.641178215360256
2024-10-03 19:19:17,85,55.92010118434017
2024-10-03 19:19:23,367,56.81840421567729
2024-10-03 19:19:30,123,62.88583508790469
2024-10-03 19:19:31,252,57.93891967598661
2024-10-03 19:19:36,431,48.93078987015409
2024-10-03 19:19:40,268,54.8589269604348
2024-10-03 19:19:42,142,58.59820214139086
2024-10-03 19:19:46,270,52.60980530403969
2024-10-03 19:19:47,78,71.05723499004655
2024-10-03 19:19:53,62,64.54607172782485
2024-10-03 19:19:55,299,58.88282068995852
2024-10-03 19:20:00,442,50.647363909333436
2024-10-03 19:20:04,240,54.16902061836231
2024-10-03 19:20:05,121,72.42747319996592
2024-10-03 19:20:12,373,54.008574741590756
2024-10-03 19:20:19,195,60.691940778637864
2024-10-03 19:20:20,150,62.63540170591915
2024-10-03 19:20:25,347,55.112842555908834
2024-10-03 19:20:26,11,72.73696368170994
2024-10-03 19:20:32,318,63.98012778556691
2024-10-03 19:20:39,389,53.791205855543126
2024-10-03 19:20:44,250,65.93963981268898
2024-10-03 19:20:45,89,57.29581306755095
2024-10-03 19:20:52,411,60.79354132752342
2024-10-03 19:20:57,251,55.175615617497996
2024-10-03 19:20:59,140,62.776985322059524
2024-10-03 19:21:05,132,66.815870201962
2024-10-03 19:21:06,241,58.72416800288222
2024-10-03 19:21:13,420,55.33464115158158
2024-10-03 19:21:19,319,55.10025136694064
2024-10-03 19:21:20,87,70.79726132959213
2024-10-03 19:21:26,248,62.509826403563174
2024-10-03 19:21:28,143,63.16034070506448
2024-10-03 19:21:33,192,53.69294602558454
2024-10-03 19:21:35,214,52.08232094598418
2024-10-03 19:21:40,123,68.91628170755587
2024-10-03 19:21:41,221,63.979292178650525
2024-10-03 19:21:48,144,58.74371015469738
2024-10-03 19:21:49,247,63.01141853225416
2024-10-03 19:21:56,166,67.30798323011756
2024-10-03 19:21:57,243,47.4223312048772
2024-10-03 19:22:01,50,51.45512836639341
2024-10-03 19:22:02,364,53.46748968298734
2024-10-03 19:22:09,397,56.66319117369973
2024-10-03 19:22:15,146,48.9925815696122
2024-10-03 19:22:16,256,58.14230511884678
2024-10-03 19:22:22,392,59.4708377501164
2024-10-03 19:22:29,391,53.82864434836903
2024-10-03 19:22:35,418,60.96511464203895
2024-10-03 19:22:42,124,81.93980723833931
2024-10-03 19:22:44,247,67.60008211160458
2024-10-03 19:22:50,139,60.98011263700957
2024-10-03 19:22:51,246,68.90683227816174
2024-10-03 19:22:57,239,65.29971095903069
2024-10-03 19:22:58,193,42.29188621552527
2024-10-03 19:23:04,269,71.5001645197852
2024-10-03 19:23:05,151,64.6089800803241
2024-10-03 19:23:11,394,53.31490625630682
2024-10-03 19:23:13,45,79.29109892411745
2024-10-03 19:23:19,411,61.26528289056388
2024-10-03 19:23:24,187,54.876852396909214
2024-10-03 19:23:26,281,47.80481863459103
2024-10-03 19:23:32,17,86.71224971135773
2024-10-03 19:23:34,392,58.784024089007836
2024-10-03 19:23:40,402,63.0485064319495
2024-10-03 19:23:41,21,58.57982769169387
2024-10-03 19:23:48,428,61.54735111369245
2024-10-03 19:23:55,249,62.60057172727076
2024-10-03 19:23:57,192,58.79765572144046
2024-10-03 19:24:03,387,58.60522783642585
2024-10-03 19:24:09,149,56.32468828042721
2024-10-03 19:24:11,266,52.42713598321338
2024-10-03 19:24:17,231,73.18334601642312
2024-10-03 19:24:18,116,77.88361246756612
2024-10-03 19:24:25,254,66.75208722281482
2024-10-03 19:24:26,131,60.06196500189727
2024-10-03 19:24:32,372,52.85050823212677
2024-10-03 19:24:34,40,47.7194805283439
2024-10-03 19:24:39,30,65.73441086528534
2024-10-03 19:24:42,425,55.51568611629522
2024-10-03 19:24:43,331,39.91465041038923
2024-10-03 19:24:46,130,58.564729664472715
2024-10-03 19:24:52,403,63.11977176665933
2024-10-03 19:25:00,392,65.01788319069495
2024-10-03 19:25:07,360,68.45639836612756
2024-10-03 19:25:15,176,65.18274951034206
2024-10-03 19:25:16,217,62.842259358029914
2024-10-03 19:25:24,227,56.09484678403358
2024-10-03 19:25:25,201,57.09933839084784
2024-10-03 19:25:31,391,58.27348844665082
2024-10-03 19:25:34,380,50.50135352760465
2024-10-03 19:25:38,41,62.54203576016096
2024-10-03 19:25:42,212,65.70132975628721
2024-10-03 19:25:45,188,62.74345106153818
2024-10-03 19:25:50,202,61.78575785626802
2024-10-03 19:25:51,236,48.3168016637037
2024-10-03 19:25:57,411,55.29254018124446
2024-10-03 19:25:58,19,64.57166918211917
2024-10-03 19:26:03,295,54.56771171074064
2024-10-03 19:26:04,154,51.52505828805908
2024-10-03 19:26:11,445,53.89193489901086
2024-10-03 19:26:18,417,62.57902840265283
2024-10-03 19:26:26,227,68.56171647735799
2024-10-03 19:26:27,178,72.32679979606364
2024-10-03 19:26:33,451,55.78171230182034
2024-10-03 19:26:39,118,57.24409408742429
2024-10-03 19:26:40,343,49.16374242625612
2024-10-03 19:26:47,428,54.13783068495302
2024-10-03 19:26:48,23,61.48292072340745
2024-10-03 19:26:55,192,61.06585268550024
2024-10-03 19:26:56,211,56.68298673687636
2024-10-03 19:27:00,110,50.54625389341112
2024-10-03 19:27:02,299,51.268057825498346
2024-10-03 19:27:08,232,65.74978572904986
2024-10-03 19:27:09,199,60.750736978354766
2024-10-03 19:27:16,405,57.0383411777642
2024-10-03 19:27:24,93,47.637717565060036
2024-10-03 19:27:25,322,64.7079141163798
2024-10-03 19:27:32,52,72.8162436663879
2024-10-03 19:27:34,368,62.826140712479706
2024-10-03 19:27:40,423,54.248112373487345
2024-10-03 19:27:44,316,56.72105916840786
2024-10-03 19:27:47,91,66.13683477625555
2024-10-03 19:27:53,64,54.818464181271224
2024-10-03 19:27:54,348,61.02254576591571
2024-10-03 19:27:59,30,57.17573470123237
2024-10-03 19:28:00,392,53.22292823927964
2024-10-03 19:28:06,225,56.75517624756511
2024-10-03 19:28:08,181,64.57626157049401
2024-10-03 19:28:10,258,45.03039653627035
2024-10-03 19:28:13,189,50.05450837678393
2024-10-03 19:28:19,374,66.23990178056486
2024-10-03 19:28:27,261,57.56903735037867
2024-10-03 19:28:28,143,70.42086257636532
2024-10-03 19:28:33,293,51.39801722146969
2024-10-03 19:28:35,125,68.10870345397711
2024-10-03 19:28:42,81,76.60126507093833
2024-10-03 19:28:45,351,62.73495747990154
2024-10-03 19:28:48,454,51.61916714198401
2024-10-03 19:28:49,12,55.26541724457524
2024-10-03 19:28:55,210,58.142616682118955
2024-10-03 19:28:56,196,69.57908367608219
2024-10-03 19:29:02,122,57.29406154400738
2024-10-03 19:29:04,306,54.667178339387036
2024-10-03 19:29:07,27,39.785070693673724
2024-10-03 19:29:09,426,52.30619553141269
2024-10-03 19:29:16,138,67.9367436900251
2024-10-03 19:29:17,264,59.17944953653631
2024-10-03 19:29:22,285,65.31224631381
2024-10-03 19:29:23,129,61.984752730241944
2024-10-03 19:29:30,392,62.084300133805506
2024-10-03 19:29:39,100,63.77693165320062
2024-10-03 19:29:40,294,63.65369930988749
